Date,"23.5,92.5","23.5,93.5","24.5,91.5","24.5,92.5","24.5,93.5","24.5,94.5","25.5,90.5","25.5,91.5","25.5,92.5","25.5,93.5","25.5,94.5","26.5,90.5","26.5,91.5","26.5,92.5","26.5,93.5","26.5,94.5","26.5,95.5","27.5,90.5","27.5,91.5","27.5,92.5","27.5,93.5","27.5,94.5","27.5,95.5","27.5,96.5","28.5,91.5","28.5,92.5","28.5,93.5","28.5,94.5","28.5,95.5"
1975-04-30,5.755215326944987,2.3351242065429694,5.759694703420004,4.374626714984576,0.6746716881791751,0.3918328156073888,4.459366389115652,3.4110128045082093,1.998030099272728,0.925405224164327,0.9608364860216777,3.6734968622525535,3.4904115515450638,4.048804506659508,2.1319800078868867,2.986503768463929,10.998317631085714,3.428935009241104,4.223699773848057,3.8241014778614044,3.855883543690046,10.81631671190262,11.139962991078695,11.1400001903375,4.366665256023407,4.363277737299601,9.469482198357582,11.132883675893147,11.140000222126643
1975-05-31,16.05771589855994,7.312001509051169,16.07178004710905,12.330430996994819,2.601262382441951,2.3228786837670112,11.979245797280342,8.246592733648516,2.9732163884947376,2.505446676285036,2.51857078459955,10.301171640234609,3.8315689453194217,3.5457299947738647,2.909490039271693,3.6470541492585213,10.030832379095015,10.116033383915502,3.9249736243678672,3.4708769898260794,3.6485971183546133,9.84928385192348,10.135451628315833,10.135483840300191,3.6516140353295112,3.64934681307885,8.538165005464707,10.129081118010706,10.135483821072887
1975-06-30,15.465946407616139,9.927267509698869,15.4721606336534,13.123915917177994,6.987461391836404,6.763657646874587,25.839295027653375,11.017406765123209,7.530304383238157,7.006085660060247,7.023019654552142,29.789730207125345,9.466808988650639,8.370909243325393,7.536810998121897,9.001864459117254,21.429930567741394,29.20317596991857,9.397686023513476,8.275678850213687,8.689996102452278,21.064324182271957,21.633263754844663,21.633332949876785,8.513335156440736,8.5071750998497,18.40164024035136,21.619415747125945,21.633332949876785
1975-07-31,24.233730152970356,11.926006890112355,24.264671520360054,19.143870124893805,5.672355469917098,4.934972897171974,26.274092719679878,14.908320774955135,8.658213888204866,6.143815403984439,6.226196378469467,27.240137511684047,12.890269591443,13.277620778449121,8.902790307998657,12.045154783033556,40.0005822974828,27.237580768523678,14.316915161667332,12.766794285947277,13.280812661974661,39.26948159740817,40.47082325720018,40.47096764656805,14.006451829787224,13.998958468437195,33.94881511888197,40.442795242032695,40.47096761580436
1975-08-31,15.839178019954312,10.426560298089058,15.852040037993461,13.620736013977757,7.705430725889821,7.350731482428889,11.719963898581844,11.744934739605071,9.23393039405346,7.965761030873945,8.005953584947894,9.843763114944581,10.877043071293063,11.601013758970847,9.368489507705934,9.821162369943433,14.660027074237023,9.60739989434519,11.756176884856915,11.339483262069765,11.181020361761894,14.597455319858366,14.761260267707609,14.761290295950827,11.970965577710059,11.964241258559689,14.068481123255145,14.756018269446589,14.761290203659765
1975-09-30,15.193407011032102,8.712512675921122,15.201742291450499,12.437552435696125,5.233890424172084,5.011791978279749,23.035914828379948,9.734462475279967,5.590329038103421,5.1814497699340185,5.195769348740578,24.516922744115195,7.28209441502889,6.126049437125524,5.55567312836647,6.740483790636063,16.77572173277537,24.308709053198495,7.114333837727705,6.065206086635589,6.414100064833959,16.474075203140575,16.936607881387072,16.936667060852052,6.233338801066081,6.230020570755005,14.299508468310039,16.924747769037882,16.936667044957478
1975-10-31,5.968251336005427,5.7302203611020115,5.961999887420285,5.776016941955013,5.399328088327762,5.579503051696285,2.977193566579973,4.8957653362904825,4.093609726717395,5.076626637289601,5.0438536270972225,1.9912497420464792,2.6079964580074435,2.075362365092001,3.920667805017964,4.365467240733485,7.085540673425121,1.9229959292757897,1.8947707674195688,2.292661800019203,2.7216501743082078,6.920377668834502,7.1096527254389175,7.109677526739336,1.7741932522866035,1.774174947892466,5.798230535080356,7.104058351728224,7.109677465211961
1975-11-30,3.374546527862549,1.9770963370800019,3.3750670750935874,2.74780324002107,1.151897068321705,1.176441963513692,0.8520116408665975,1.7955528110265733,0.7350821331143378,1.0203154603640237,1.0098933657010396,0.0,0.25569917559623717,0.09104647139708201,0.662735782066981,0.6578528309861817,0.34122085372606914,0.0,0.03380859196186066,0.16086113800605137,0.23455346475044886,0.3288478265206019,0.3333317200342814,0.3333333383003871,0.0,0.0,0.2512694070736567,0.33300416767597196,0.33333333432674406
1975-12-31,0.0,0.0,0.0,0.018274609119661393,0.04190611070202242,0.0,0.0,0.1645364761352539,0.31617924474900766,0.1091424726670788,0.11591739808359455,0.00817566244832931,0.5790267452116935,0.7420442027430381,0.3529975952640658,0.32420295380776926,0.30870674502465034,0.008484269342114848,0.7438511386994394,0.6965132682554184,0.6277137504469965,0.32575702859509376,0.31290169877390706,0.3129032177309836,0.8064512437389741,0.8057948081724107,0.4338072000011321,0.3125942253297375,0.3129032196537141
1976-01-31,0.49677418124291195,0.49677418124291195,0.49633155330534906,0.4870139398882464,0.2663449010541362,0.2000000092291063,0.16909030945070327,0.3564494040704542,0.20694146617766349,0.20004903116533834,0.2006587213085544,0.07071159251274602,0.19026970094250095,0.20000005537463775,0.2002245226214009,0.2514408019281203,0.43834874706883575,0.08507655320628997,0.19662627866191248,0.20000007075648155,0.20722689167145764,0.43148791213189386,0.4387086552958335,0.43870967145889045,0.19999990155619962,0.20000677724038401,0.3815729108548933,0.43847395431610836,0.43870967145889045
